smiles,PUBCHEM_ACTIVITY_OUTCOME,dataset
CCCCC[C@@H](/C=C/C=C\\C=C\\C=C\\[C@H]([C@H](CCCC(=O)O)O)O)O,0,2
COCCNC(=O)CCCSC1=NC(=CC(=N1)C(F)(F)F)C2=CC=CO2,0,2
COC1=CC2=C(C=C1)[N+](=CC=C2)CC(=O)C3=CC=CC=C3.[Br-],0,2
C1CCC(C1)(C2=CC=CC=C2)C(=O)NCCC3=NC(=NN3)C4=CC=NC=C4,1,2
CCN1C(=NC2=C1C=CC(=C2)C3=NN4CC5=CC=CC=C5C4=N3)C,1,10
C1CN(CC1NC2=CC3=C(C=C2)NN=C3)C(=O)[C@H](COC4=CC=C(C=C4)Br)O.C(=O)(C(F)(F)F)O,0,2
C1=NC2=C(N1)C(=S)N=CN2,0,2
C1CN(C(OC1)CNC(=O)C(=O)NC2CC2)S(=O)(=O)C3=C(C=CC(=C3)F)F,0,2
CC1=CC(=NO1)NC(=O)CSCC(=O)OCC2=NN=C(O2)C3=CC=C(C=C3)F,0,2
COC1=CC(=CC(=C1)NC2=NC(=NC3=CC=CC=C32)SCC4=CC=C(C=C4)F)OC,1,2
CCOC(=O)C1=C(/C(=C/C2=CC=C(C=C2)C(=O)OC)/SC1=NC(=O)C3=CC=CC=C3)O,1,2
C1(=C(SN=C1Cl)Cl)N,0,2
C[C@@H](C(=O)OCC(=O)NC1=C(C=CS1)C#N)NC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],0,2
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O,0,2
C1=CC=C(C(=C1)CC(=O)O)C(=O)O,0,2
CCOC1=CC=C(C=C1)C(=O)CCNC(C(C)O)C(=O)O,0,2
COC(=O)CSC1=C(C(=C(C(=N1)N)C#N)C2=CC=CO2)C#N,0,2
C1C(SC(=NC1=O)N)C(=O)O,0,2
C=CCNC1=NN=C(S1)SCC(=O)O,0,2
CCN(CC)CCCN(CC1=CC=CO1)C(=S)NC2=C(C=CC(=C2)Cl)OC,0,2
C1CCN(C1)CCNC(=O)CCCCCCC(=O)NCCN2CCCC2.Cl.Cl,0,2
CCOC1=CC(=C(C=C1)NC2C(C(C(C(O2)CO)O)O)O)[N+](=O)[O-],0,2
C1COC2=C(O1)C=CC(=C2)NC(=O)CCCCC(=O)NC3=CC4=C(C=C3)OCCO4,1,2
COC1=CC=C(C=C1)C2=CC=C(S2)C(=O)NCCOC3=CC=CC=C3,1,10
C1=CC=C2C(=C1)NC(=N2)C(F)F,0,2
CCOC(=O)C1=CC=CC=C1OC2=C(C(=NC(=C2F)F)NCCO)F,0,2
CC1=C(C=CC(=C1)OC(C)C(=O)NNC(=O)NC2=C(C(=CC=C2)Cl)Cl)[N+](=O)[O-],1,2
CCC(CO)NCC(COC1=CC=C(C=C1)C(=O)CC)O,0,2
CC(C(=O)NNC(=O)COC1=CC=CC=C1C#N)OC2=CC=CC=C2F,0,2
CC(=O)O.C(C[C@@H](C(=O)O)N)CN=C(N)NO,1,2
CCOC(=O)C1=CC(=CC=C1)OCC(CNCCOC2=CC=CC=C2F)O,0,2
C1=CC(=C(C=C1NC(=O)OCCCNC(=O)CC#N)Cl)Cl,0,2
C1=CC(=CC=C1C2=CN3C=C(C=CC3=N2)C(=O)O)F,1,10
C1=CC=C(C=C1)N(CCC(=O)O)CCC(=O)O,0,2
C1=CC=C(C=C1)CN2C(=O)/C(=C\C3=CC=NC=C3)/SC2=S,0,10
CN(CC1=CC=CC=C1)C(=O)C2=C(N3C=CC=CC3=N2)CNCCCOC4=CN=CC=C4,0,2
CCOC(=O)C1=CN=C2C(=C1NC3CCCCCC3)C=CC=C2OC,0,10
C1CCN(C(=O)C1)C2=CC=CC(=C2)NS(=O)(=O)C3=C(C=CC(=C3)F)F,0,10
CCCCC[C@@H](/C=C/[C@@H]1[C@H]([C@H](CC(O1)O)O)CCCCC(=O)O)O,0,2
CCC(C(=O)O)SC1=C(C=CC=N1)C(=O)O,0,2
COC1=CC=CC=C1N(CC(=O)NCCSCC2=CC=CO2)S(=O)(=O)C,0,2
CCOC1=NC(=NC(=N1)N(C)C)SCCOC2=CC=C(C=C2)C,0,2
C1=CC(=CC=C1N/N=C/C(C(C(CO)O)O)O)[N+](=O)[O-],0,2
COC1=C(C=CC(=C1)/C=N\\NC(=O)C2=CC=C(C=C2)[N+](=O)[O-])OC(=O)C3=CC=CO3,1,2
C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)OCC(=O)NC4=NC=NN4,1,10
CN1C2=C(C(=O)N(C1=O)C)NC=N2,0,2
C1CC(CN(C1)C(=O)C2CCOCC2)C(=O)NC3=CC=C(C=C3)C4=CC(=CC=C4)F,0,10
COCCCNC(=O)CN(C1=CC=C(C=C1)OC)S(=O)(=O)C,0,2
COCCCNC(=O)CN(C1=CC2=C(C=C1)OCO2)S(=O)(=O)C,0,2
COC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)C(=O)N3CCCC3,1,2
CC1=C(C(N=C(N1)C2CCCCC2)(C(F)(F)F)C(F)(F)F)C#N,0,2
C1CCN(CC1)C2=C(C(=C(C(=N2)N)C#N)CC#N)C#N,0,2
CN1C2=C(C=N1)C(=NC=N2)N(CCO)CCO,0,2
COCCC1=NN(C(C1)(C(F)(F)F)O)C(=O)CC2=CN3C=CSC3=N2,0,2
CN/C(=C/[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C.Cl,0,2
CN(C)CCNCCOCCOC1=C(C=C(C=C1)CC=C)OC.Cl,0,2
COC1=CC(=CC(=C1O)[N+](=O)[O-])C=C(C(=O)OC)C(=O)OC,1,2
C1CNCCN1,0,2
CC1=CC(=CC(=C1Cl)C)OCC(=O)NNC(=O)COC,0,2
C1=CC=C(C=C1)COC(=O)CCCCCNC2=NNC(=O)NC2=O,0,2
CC1=C(C=CC(=C1)N2C(=N)C3=C(NN=C3N=C2SCC(=O)NCC4=CC=CO4)C)Cl,0,10
CC(=O)C1=CC=CC=C1OCC(CN2CCN(CC2)C3=CC=C(C=C3)OC)O.Cl.Cl,1,2
CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)NC(=O)CCCCCCC)O,0,2
CC[N+]1=C(N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3)/C=C/C=C\\4/C(C5=CC=CC=C5N4C)(C)C.[O-]Cl(=O)(=O)=O,1,2
C[N+](C)(C)CC(=O)O.Cl,0,2
CC(CO)(CO)NC1=C(C=C(C=C1)C(F)(F)F)[N+](=O)[O-],0,2
CCC(C)C1C(=O)N2C(=N1)C3=CC=CC=C3N=C2SCC(=O)N4CC(CC(C4)C)C,0,10
CCOC(=O)N(CC(=O)OC)CP(=O)(C(CC1=CC=CC=C1)C(=O)O)O,0,2
CCOC(=O)NC(=O)COC(=O)CNC(=O)C1=CC(=CC=C1)OC,0,2
CC1CN(CC(O1)C)CC(COC2=CC=CC(=C2)OC)O.Cl,0,2
C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)OP(=O)(O)O,0,2
COC1=CC(=CC(=C1OC)OC)NC2=NC(=NC3=CC(=C(C=C32)OC)OC)NC4=CC=CC=N4,1,2
CCC1=CC=C(C=C1)OCC(CN2C3=C(N=C2NN)N(C(=O)NC3=O)C)O,0,2
C1=CC=C(C=C1)C(=O)COC(=O)CN2C(=NN=N2)N,0,2
CN1CCN2C=C(C3=C2C1=NC=N3)CN(C)C.CN1CCN2C=C(C3=C2C1=NC=N3)CN(C)C.O.Cl.Cl,0,2
C1CCN(CC1)CCN2C3=CC=CC=C3N(C2=N)CC(C4=CC(=C(C=C4)Cl)Cl)O.Cl.Cl,0,2
CCCCC/C=C\\C[C@@H]([C@H](CCCCCCCC(=O)O)O)O,0,2
CSCCC(C(=O)O)NS(=O)(=O)C1=CC=CC=C1F,0,2
CCCC(C)NC(=O)CSC1=NC(=CN1N)C2=CC=CC=C2,0,2
CC1CCCCN1C(=O)NC2=CC(=C(N=C2C)C)NC(=O)N3CCCCC3C,1,2
CCCCCCOC(=O)C1=CC(=C(N=C1C)C)C(=O)OCCCCCC,1,2
CCOC1=C(C=CC(=C1)C(CC(=O)O)N)OC(C)C,0,2
CC(=O)N1C(C2=C(CC(CC2=O)(C)C)NC3=CC=CC=C31)C4=C(C=CC=C4Cl)F.CC(=O)O,0,2
C1=COC(=C1)C(=O)NCCCCCCCCNC(=O)C2=CC=CO2,0,2
CC1=C(C(=NN1)C)S(=O)(=O)NCC2=CC=C(C=C2)F,0,10
CC1=C(C(=NN1CC(=O)O)C(F)(F)F)Br,0,2
CCCCC/C=C\\C=C\\CCCCCCCCC(=O)O,0,2
C1=CC=C(C=C1)C2=C(OC(=O)C3=CC=CC=C32)C(=O)NC4=CC(=CC(=C4)OC5=C(C=C(C=C5)F)F)[N+](=O)[O-],1,2
C=CCN(CC=C)C(=O)C[N+]1=CC=CC(=C1)C(=O)N.[Cl-],0,2
C1CN(CCC1NC(=O)CCCN2C3=C(C=CC=N3)N4C=CC=C4C2=O)CC5=CC=CC=C5,1,2
CCCCNC(=O)COC(=O)CCC(=O)C1=CC=C(C=C1)F,0,2
CCOC1=C(C=C(C=C1)C(=O)NC(=S)NC2=CN=CC=C2)Cl,1,2
CC(=O)C1=CC(=CC=C1)N(CC(=O)O)S(=O)(=O)C,0,2
CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)NC,0,2
COCCN1C2=C(C=CC=N2)N=C1SCC(=O)NCC3=CC=CO3,0,2
CC1=CC(=NC2=C1C(=C(S2)C#N)N)C(F)(F)F,0,2
C1CCC(CC1)N2CCN(CC2)C(=O)C3C4C5=CC=CC=C5CCN4C(=O)C6=CC=CC=C36,1,2
CN1C=NN=C1SCNC(=O)C(F)(F)F,0,2
CCOC(=O)C1=C(C=C(S1)C2=CC=CC=C2)NC(=S)NC(=O)CN3C(=O)CCC3=O,1,2
C1C(NC2=NC(=NN2C1C3=CC=CC=C3Cl)N)C4=CC=C(C=C4)F,0,10
CN(C)CCCNC(=O)COC1=CC=C(C=C1)Br,0,2
C1OC2=C(O1)C=C(C=C2)CNC(=O)CN3C4=CC=CC=C4S/C(=C\\C5=CC=CC=C5)/C3=O,1,2
C1=CC(=CC=C1CC(=O)NC2=CC=C(C=C2)N3C4=C(C=CC(=C4)C5=NNN=N5)C=N3)F,1,2
CCOC(=O)C1=CC(=CN1C)S(=O)(=O)N(C)CC2=CC=CO2,0,2
CCCCOC1=CC=C(C=C1)C(=O)NCCCOC,0,2
C([C@H](C(=O)O)N)C(=O)O,0,2
CCN(CC)CCN(CC)CC1=C(C=CC=C1F)F,0,2
CCSC1=NN=C2N1N=CN2N,0,2
C1=CC(=CC=C1NC2=NC(=NC(=N2)OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)[N+](=O)[O-],0,2
CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](C)(C)C,0,2
CC(C)NC[C@H](C1=CC(=C(C=C1)O)O)O.C(C(C(=O)O)O)(C(=O)O)O,0,2
CCOC(=O)C1CCN(CC1)CCC(=O)NC2=CC(=C(C=C2)Br)C,1,2
C1=CC(=C(C=C1Cl)Cl)C(=O)NC2=NC=C(S2)[N+](=O)[O-],0,10
COC(=O)C1=CC=C(C=C1)OCCOCCN2C=NC3=CC=CC=C3C2=O,0,2
CC1(C(=O)NC(=O)O1)C,0,2
CC1=C(C=C(C=C1)NCC(C(C(CO)O)O)O)C,0,2
CC1=CC=C(O1)C(=O)NCCCCNC(=O)C2=CC=C(O2)C,0,2
CC1=CC=CC=C1C2=CN=NC(=N2)N(CCO)C(C)C,0,2
C1=CC2=C(C(=C1)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)C4=C([C@@H]2[C@H]5C6=C(C(=CC=C6)O[C@@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,0,2
CC(C)C1=CC=C(C=C1)N(CC(=O)NCCOC)S(=O)(=O)C,0,2
COC1=CC=CC(=C1O)/C=N/NC(=O)/C(=C\\C2=CC=CS2)/NC(=O)C3=CC=CC=C3,1,2
COC1=CC=C(C=C1)CCNC2=NC(=NC=C2)NC3=CC=C(C=C3)N4C=CN=C4,0,10
CCOC(=O)CSC1=CC(=C(C2=NON=C12)[N+](=O)[O-])NCCO,0,2
CC1=CC=C(C=C1)S(=O)(=O)NC(C(C)O)C(=O)O,0,2
C1=CC=C(C=C1)C(=O)CSCC(=O)O,0,2
C1=CC=C(C=C1)CN(CC2=CN=CC=C2)C(=S)NCC(=O)O,0,2
CN1C(=NN=N1)SCC2=CC=C(O2)C(=O)OC,0,2
C1[C@@H]([C@H]([C@@H]([C@H](N1)CO)O)O)O,0,2
COCCNC(=O)CN1C(=O)N2C=CC=C2C=N1,0,2
CC(C)C1=CC=C(C=C1)NC(=O)CSC2=NC3=CC4=C(C=C3C(=O)N2CCC5=CCCCC5)OCO4,1,2
CC(COC)NCC(COC1=CC=C(C=C1)C2=CC=CC=C2)O.C(=O)(C(=O)O)O,0,2
CCOP(=O)(CN1CCN(CC1)CP(=O)(OCC)OCC)OCC,0,2
CCCCCCNC1=NC2=C(N1CC(COC(C)C)O)C(=O)NC(=O)N2C,0,2
CCCCCOC(=O)C1=C(N(C(=O)NC1C2=CC=CC=C2Cl)C)C,1,2
CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)N(CCO)CCO)CC(=O)C3=CC=C(C=C3)OC,0,2
CC1=CC(=CC=C1)CC2=NN=C(O2)CCC(=O)NCC(CC=C)(CC=C)O,0,2
CCCCNC1=NC2=C(N1CC(COC(C)C)O)C(=O)NC(=O)N2C,0,2
CCOC(=O)C1=C(NC(=C(C1C(=O)OCC(=O)NCC(F)(F)F)C(=O)OCC)C)C,0,2
C1=NC2=C(N1)C(=NC=N2)SCCC(=O)O,0,2
C/C(=C(/C#N)\\C(=O)CSC1=NN=C(N1N)C2=CC=CC=C2OC)/N,0,2
CC1CCCN(C1)CCCNC(=O)CN2C(=O)C3=CC4=C(N3C(=N2)C)C=C(S4)C,1,2
CC1=C(C(=CC=C1)N(CC(=O)NCCOC)S(=O)(=O)C)C,0,2
CCCCCCCCCCCCCCCCSP(=O)(O)OCC[N+](C)(C)C,0,2
COC1=CC=C(C=C1)C(=O)CCNC(CC2=CN=CN2)C(=O)O,0,2
COC1=CC2=C(C=C1)C(=O)CC(O2)(C(C(F)(F)F)(F)F)O,0,2
C(CS(=O)O)N,0,2
COC(C(=O)NC1=CC(=C(C=C1)F)Cl)(C(F)(F)F)F,0,2
CCCCN(CCCC)C(=O)CCCC(=O)O,0,2
C([C@H]1[C@@H]([C@H]([C@@H](C(=O)O1)O)O)O)O,0,2
C(CC(=O)O)C(=O)CN,0,2
CC1=CC=C(C=C1)N(C)S(=O)(=O)C2=C(ON=C2C)/C=C/N(C)C,0,2
C[C@@]1(CO[C@@H](C([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@@H](CC=C(O3)CN)N)N)N)O.OS(=O)(=O)O,0,2
CC1=NN=C2C1C(C(C(C2)(C)O)C(=O)C)C3=CC=C(C=C3)OC,0,10
CCOC1=CC=CC=C1N(CC(=O)NC2CCCCC2)S(=O)(=O)C,0,2
C1=CC(=C(C=C1NCCO)N)[N+](=O)[O-],0,2
CN1C=CC2=C1C=CC(=C2)C3=NC=CC(=C3)C(=O)NC4CC4,1,2
CSC1=NC2=C(S1)C=C(C=C2)NC(=O)CN3C=NC4=CC=CC=C4C3=O,0,10
CC1=CC(=C(C=C1)OC(C)C)CN(CCO)CCO.Cl,0,2
COC1=C(C=C(C=C1)/C=C/C(=O)NC2=CC=CC=C2C(=O)O)OC,0,10
CC(C)(CO)C(C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(C(C)(C)CO)O)O,0,2
C1=C(C(=CC(=C1C(C(F)(F)F)(C(F)(F)F)O)O)O)C(C(F)(F)F)(C(F)(F)F)O,0,2
CCC1=CC=C(C=C1)N(CC(=O)O)S(=O)(=O)C2=C(C=CC(=C2)C)OC,0,2
CC1CC(C[N+](=C2CC(CC(=C2)N3CCCC3)(C)C)C1)C.[I-],0,2
CC1=CC(=CC2=C1C(=O)/C(=C/C3=C(C(=C(C=C3)OC)OC)OC)/O2)OC,1,2
CN(C)CCNCCOC1=CC=CC(=C1)[N+](=O)[O-].Cl,0,2
C(C(=O)O)SC1=NNC(=N1)N,0,2
COC1=CC=CC=C1OCCNCCO,0,2
CN1CCC(CC1)N2CCC(CC2)C(=O)O.O,0,2
C1CCC(=CC1)CCNC(=O)C2=CC(=C(C=C2)N3CC4CC(C3)C5=CC=CC(=O)N5C4)NC(=O)C6=C(C=CC=C6F)F,1,2
C1=CC=C(C=C1)C2=NC(=NC3=C2C=C(C=C3)Br)NC4=CC=CC=N4,1,10
CCCN1C(=O)C2=C(C1=O)C=C(C=C2)C(=O)NC3=NCCS3,1,2
C1=CC(=CC=C1C2=NN(C=C2C=C3C(=O)NC(=O)NC3=O)CCC(=O)O)Br,0,10
CC1=CC(=C(C=C1)C)C2=NC3=CC=CC=C3C(=C2)C(=O)NN4CCOCC4,1,2
C1=CC=NC(=C1)NC(C2=CC(=CC=C2)F)C3=C(C(=O)C=C(O3)CO)O,0,2
CC(CNC(=O)COC1=CC=C(C=C1)C#N)NC(=O)COC2=CC=C(C=C2)C#N,0,2
C1=CC(=CC(=C1)C(=O)O)COC2=C(C=C(C=C2)CO)Cl,0,10
C1CC1NC(=O)C2=CC3=C(C=C2)N=C(S3)C4=CSC5=CC=CC=C54,0,10
CC1=C(C=C(C=C1)Cl)N2CCN(CC2)CC(CO)O.C(=O)(C(=O)O)O,0,2
CC1=CC(=CC=C1)NC(=O)C2=CC(=C(C=C2)NCCC3=CC=CC=C3)[N+](=O)[O-],1,2
C1OC2=C(O1)C=C(C=C2)NC(=O)NC3=CC=C(C=C3)I,1,2
C1=CC=C(C=C1)C2C3C(C(=O)N(C3=O)CCC4=CC=C(C=C4)F)C5(O2)C(=O)C6=CC=CC=C6C5=O,1,2
C=CCCCCCCCCCCCC1=CC=CO1,0,2
CC1=CC=CC=C1C2C(=CNC=C2C(=O)OC)C(=O)OC,0,2
CCCCN(C)C(=O)CCCNC(=O)CN1C=NC2=C(C1=O)C(=C(S2)C)C,0,2
CC1=CN=C(C=[N+]1[O-])C(=O)O,0,2
C1=CC=C(C=C1)N(CC(=O)NCCSCC2=CC=CO2)S(=O)(=O)C3=CC=CC=C3,0,2
C1=CC(=CC=C1F)S(=O)(=O)NCCCCCC(=O)O,0,2
C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)NC3=NC=NC(=C3[N+](=O)[O-])N,1,2
C([C@@H](C(=O)O)N)S(=O)O,0,2
C1C[C@H]([C@H](NC1)C(=O)O)C(=O)O,0,2
COC1=CC=CC=C1NC(=O)CC(C(=O)O)NCCCO,0,2
CCOC(=O)C1=CC(=CC=C1)NC(=O)N2C3=C(C=C(C=C3)Cl)C=N2,1,2
C1=CC=C(C=C1)OCC(CN2C3=CC=CC=C3N=C2CO)O,0,2
CCN(CC)C(=S)SSC(=S)N(CC)CC,0,2
CC(C)[C@@H](C(=O)O)O,0,2
CCCCCCNC(CC(=O)NC1=CC(=CC=C1)O)C(=O)O,0,2
CCOC1=CC(=C(C=C1NC(=O)C2=CC=CC=C2)OCC)N=N/C(=C(/C)\\O)/C(=O)N,0,2
C(C[C@@H](C(=O)O)N)CN=C(N)N,0,2
C1=CC=C(C(=C1)OCC(=O)NCCCC(=O)O)OCC(=O)NCCCC(=O)O,0,2
CCCCCCCC/C=C\\C=C\\C=C\\[C@H]1[C@@H](O1)CCCC(=O)OC,0,2
CCCCCCCCCCCC(=O)O,0,2
CCCCCCCCCCCCCCCC(=O)OC[C@@H]([C@@H]1C(C(=O)C(=O)O1)O)O,0,2
CN1CC(=O)N=C1N,0,2
C1=CC(=C(C=C1O)O)/C=N/NC(=O)CC#N,0,2
COCCNC(=O)C1=C2NC(CC(N2N=C1)C(F)(F)F)C3=CC=CO3,0,2
C[C@@H]1C(=O)N2CCN(C[C@@H]2C(=O)N1)C(=O)NCC3=CC=CC=C3,0,10
CCOC(=O)NC1=C(C(=NN1)NC(=O)OCC)[N+](=O)[O-],0,2
CC1=CC(=C(C=C1)NC2=NC(CC(=O)N2)C(=O)NC3=CC=C(C=C3)OC)C,1,2
C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,0,2
C1=C(C(=O)N(C=C1C(F)(F)F)CC(=O)O)Cl,0,2
C1=CC(=CC=C1C(CN)(CS(=O)(=O)O)O)Cl,0,2
CC1=CC(=CC=C1)N2C(=O)/C(=C\\C3=C(C(=CC(=C3)[N+](=O)[O-])OC)O)/C(=O)NC2=O,1,2
CCCC1=C(C=CC(=C1O)C(=O)C)OCCCOC2=CC=C(C=C2)OCC(=O)O,0,2
COC1C([C@@H](C(C(C1O)O)O)O)O,0,2
C1=COC(=C1)C(=O)NCCCCCC(=O)O,0,2
CC1=CC(=NN1CC(=O)O)C,0,2
CC(=NCCC[C@@H](C(=O)O)N)N.Cl.Cl,0,2
CC1=NC(=C(N1)C(=O)O)C(=O)O,0,2
CC(C1=NN=C2N1CCN(CC2)CC3=CC(=CC=C3)F)NC(=O)C4=CC=CO4,0,10
CCN(CC)P(=NN=NC1=NN2C(=NN=N2)C=C1)(N(CC)CC)N(CC)CC,0,2
CC1=C(C=C(C=C1)N2C3=C(C=C2C4=CC=CC=C4)C(=O)CC(C3)(C)C)C.CC(=O)O,0,2
C1CSC(=N1)NCCCC(=O)O,0,2
CCOC1=CC=C(C=C1)NC(=O)CCCNC(=O)CN2C=NC3=C(C2=O)C(=C(S3)C)C,0,2
CC1=CC=C(C=C1)C2=C[N+](=C3N2CCCCC3)CC(=O)C4=CC=C(C=C4)Br.[Br-],0,2
CCOC(=O)C1=C(SC(=C1C)C(=O)OCC)NC(=O)CSC2=NN=C(N2C)CNC(=O)COC3=CC=CC=C3,0,2
C1=CC(=CC(=C1)O)O,0,2
CC1=CSC(=N1)NC(=O)C2CCCCC2C(=O)O,0,2
CC(C)CC(C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)OCC1=CC=CC=C1)NC(=O)OC(C)(C)C,0,2
CSC(=NCCC[C@@H](C(=O)O)N)N.Cl.Cl,0,2
CC(C)CCCC(C)CCCC(C)CCCC(C)(C#C)O,0,2
CCCCC[C@H](/C=C/C=C\\CCCCCCCCCC(=O)O)O,0,2
CC1=[N+](C2=CC=CC=C2N1CC(=O)C3=CC=CC=C3)C.[Br-],0,2
C=CCN1C(=NN=C1SCCC#N)C2=CN=CC=C2,0,2
CCC1=CC=C(C=C1)N(CC(=O)NCCCOC)S(=O)(=O)C,0,2
CC1=NN(C(=C1/C=N\O)Cl)C2=CC=CC=C2,0,10
CC(C)(C)N1C(=NN=N1)CN(CC2=CN=CC=C2)CC3=CC=CO3,0,2
CCCCN(CCCC)C1=NC=NC2=C1NC=N2,0,2
CC1=C(C=CC(=C1)OCCCCCCNCCO)Cl,0,2
COC1=C(C(=O)N(C=C1)CC2=CN=C(C=C2)Cl)C#N,0,2
C1=CC=C(C=C1)NC2=C(C=C(C=N2)N)C#N,0,2
COC1=CC=C(C=C1)N2CCN(CC2)C3CC(=O)NC3=O,0,10
CCC1=NC2=CC=CC=C2C(=C1C)NC(=O)CN3CCC(CC3)C.C(=O)(C(=O)O)O,1,2
C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,0,2
COC1=CC=C(C=C1)N(CC(=O)NCCC2=CC=CC=C2)S(=O)(=O)C3=CC(=C(C=C3)OC)OC,0,2
COC1=CC(=C(C=C1)NC2=NC(=NC(=N2)N)C(F)(F)F)OC,0,2
C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,0,2
C1=CC=C(C=C1)CCOC(=O)NC2=CC=C(C=C2)C3=CNN=C3.C(=O)(C(F)(F)F)O,1,2
CCN1C(=NN=C1SCC(=O)NCC(=O)OCC)COC2=CC=CC(=C2)C,0,2
CN(C)C1=CC=CC(=C1)NC2=NC=NC(=C2)NC3=CC=C(C=C3)N4CCOCC4,1,2
C1=COC(=C1)C(=O)NCCC(=O)O,0,2
C1=CC=NC(=C1)CNC(=O)C(=O)NCCO,0,2
C1=CC(=CC=C1CC(=O)O)N(CCCl)CCCl,0,2
CC(CNC(=O)C(=O)NC1=CC=C(C=C1)OCC=C)O,0,2
CC(=O)C1=CC=CC=C1OCC(CN2CCN(CC2)CC3=CC=CC=C3)O.Cl.Cl,0,2
CCC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)OC)NC(=O)C(C)NC(=O)C(CC(=O)OCC2=CC=CC=C2)N.Cl,0,2
C[C@@H]1[C@H]([C@H](CN1)/C(=C\\C=C\\[C@@H](C)C(=O)O)/C)CC(=O)O,0,2
CC(=O)N1C=C(C2=CC=CC=C21)C(=O)O,0,2
C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,1,2
CCCCN1C(=NN=C1SCC(=O)NC2=C(C(=C(S2)C(=O)OCC)C)C(=O)OCC)CNC(=O)CC3=CC=C(C=C3)OC,0,2
CC(C)(CO)C(C(=O)NCCCO)O,0,2
CC(=O)NN1C(=O)/C(=C/C2=CC(=CC=C2)O)/SC1=S,1,2
C1=CC=C(C(=C1)NC2=NC(=NC(=N2)OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)[N+](=O)[O-],0,2
COC(CNC(=O)CNC(=S)N(CC1=CC=CC=C1)CC2=CN=CC=C2)OC,0,2
CCCNC(=O)C1=CC=C(S1)C2=CC=C(C=C2)OC,1,10
CC1=C(C=C(C=C1)C2=NC(=C3C(=N2)N(C(=O)N3)CC4=CC=C(C=C4)OC)C(=O)N)C,1,2
CC1=CC(=NO1)NC(=O)C(C(F)(F)F)C(F)(F)F,0,2
CC(C)(C)C1=CC=C(C=C1)OCCN2C3=CC=CC=C3C(=O)C2=O,1,2
C(CC(=O)O)CN,0,2
CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,0,2
CSCC(=O)NCC1CC(=NO1)CC2=CC=C(C=C2)F,0,2
COC1=CC(=CC=C1)OCC(=O)NCCN2CCN3C=C(C(=O)C=C3C2=O)OC,0,2
CCCCNC1=C(C(=O)C1=O)N2CCCC(C2)C(=O)OCC,0,10
CCN\\1C2=C(C3=CC=CC=C3C=C2)S/C1=C\\C4=[N+](C5=CC=CC=C5C=C4)CC.[Cl-],0,2
C1CCN(C1)C2=NN=C(S2)NC(=O)NC3=CC=CC=C3Br,1,2
CC(C)N(CC1=CC=CC=C1)C(=O)CNCC2CCCO2.C(=O)(C(=O)O)O,0,2
C1CCN(CC1)C2=C(C=C(C=C2)C(=O)NC3=NC=C(C=C3)Br)[N+](=O)[O-],1,2
C1CN2C3=C1C=CC=C3C(=C(C2=O)C(=O)NC4=CC=CC=C4Br)O,1,2
COC1=CC=C(C=C1)C2(CN(C3=[N+]2CCCC3)C4=CC=CC=C4OC)O.[Br-],0,2
CC1(CCOCC1NCCC(=O)O)O,0,2
